App,review_count,avg_polarity,avg_subjectivity,pos_pct,neg_pct,neu_pct
Find&Save - Local Shopping,31,0.09095987726263012,0.38212278881815626,64.5,22.6,12.9
FindShip,34,0.10044897504456328,0.41144872692666806,52.9,26.5,20.6
Firefox Browser fast & private,62,0.11014201898945648,0.5187862517847506,72.6,27.4,0.0
Firefox Focus: The privacy browser,64,0.2092485894097222,0.5538280971777065,84.4,6.2,9.4
Fishdom,123,0.0595148493038343,0.5635105308518095,65.9,34.1,0.0
Fitbit,6,0.24555465367965365,0.5822820466570467,83.3,16.7,0.0
Flashlight,35,0.4054000850340136,0.6072482993197279,80.0,8.6,11.4
Flashlight & LED Torch,25,0.24973333333333333,0.2581777777777778,40.0,0.0,60.0
Flashlight - Torch LED Light,30,0.4045251322751323,0.5391269841269841,70.0,6.7,23.3
Flashlight HD LED,29,0.4522039981091705,0.6406517141861969,93.1,3.4,3.4
Flickr,64,0.17743249083092832,0.4359923749572187,54.7,29.7,15.6
Flight & Hotel Booking App - ixigo,33,0.341024531024531,0.5210594035594036,63.6,18.2,18.2
Flightradar24 Flight Tracker,32,0.19662472943722942,0.47700787906703085,81.2,6.2,12.5
Flights,26,0.140565164002664,0.4000104062604063,57.7,11.5,30.8
Flip the Gun - Simulator Game,26,-0.008393065268065292,0.47298784548784545,53.8,46.2,0.0
FlipaClip - Cartoon animation,4,0.41264880952380956,0.6792261904761905,100.0,0.0,0.0
Flipboard: News For Our Time,13,0.38586500305250304,0.4338217338217338,76.9,0.0,23.1
Flipkart Online Shopping App,28,0.2915263605442177,0.47886228850514573,67.9,14.3,17.9
Flipp - Weekly Shopping,31,0.3236720779220779,0.5630284751091202,93.5,6.5,0.0
Flippy Campus - Buy & sell on campus at a discount,34,0.39528393175452,0.49248472116119174,76.5,0.0,23.5
FlirtChat - ♥Free Dating/Flirting App♥,70,0.4209925788497217,0.5106957328385899,72.9,2.9,24.3
Floor Plan Creator,37,0.26461547586547585,0.4655839280839281,70.3,8.1,21.6
Flow Free,154,0.07076862709337588,0.5201833408656908,65.6,31.8,2.6
Flowers Live Wallpaper,33,0.20517906336088154,0.5650367309458219,63.6,12.1,24.2
Fly Delta,71,0.14325237137108363,0.4622601174814454,66.2,14.1,19.7
FollowMyHealth®,38,0.18942767109847486,0.48177970677624415,84.2,15.8,0.0
Font Studio- Photo Texts Image,34,0.08145920868347338,0.5220456932773109,67.6,29.4,2.9
Food Calorie Calculator,41,0.09797280294231513,0.44987611304684477,39.0,19.5,41.5
Food Network,71,0.028354857681442188,0.4370341493404874,43.7,33.8,22.5
Fooducate Healthy Weight Loss & Calorie Counter,37,0.35421692335820487,0.4977620327410244,81.1,5.4,13.5
"Foot Mercato : transferts, résultats, news, live",36,0.3616373456790123,0.47413271604938273,72.2,8.3,19.4
Football Live Scores,34,0.4050258891435362,0.5309547152194212,82.4,5.9,11.8
ForecaWeather,38,0.36090676501860713,0.5093346291866029,76.3,13.2,10.5
Fortune City - A Finance App,48,0.26696618341149586,0.45879702280743945,85.4,8.3,6.2
Four In A Line,61,0.27484875723092933,0.5493170399727777,80.3,9.8,9.8
Four In A Line Free,27,0.20236801881246325,0.4853270474381585,66.7,14.8,18.5
Foursquare City Guide,28,0.20027867965367965,0.42221578025149453,53.6,21.4,25.0
Foursquare Swarm: Check In,29,-0.06233983927949446,0.4214936131192289,31.0,41.4,27.6
Fox Business,34,0.08882674106938812,0.5015917069042068,64.7,26.5,8.8
"Fox News – Breaking News, Live Video & News Alerts",105,0.021842715966092576,0.5029876189226838,52.4,40.0,7.6
Fraction Calculator Plus Free,31,0.37264092538286087,0.5620348647768003,77.4,16.1,6.5
Free & Premium VPN - FinchVPN,31,0.2176688508884801,0.477772631395398,67.7,9.7,22.6
Free Dating & Flirt Chat - Choice of Love,35,0.032965367965367955,0.36135281385281387,28.6,31.4,40.0
Free Dating App & Flirt Chat - Cheers,32,0.3019262941919192,0.47738162878787876,56.2,12.5,31.2
Free Dating App & Flirt Chat - Match with Singles,33,0.33969696969696966,0.5836531986531986,63.6,18.2,18.2
Free Dating App - Meet Local Singles - Flirt Chat,67,-0.050325832956429964,0.559581583424867,40.3,46.3,13.4
"Free Dating App - YoCutie - Flirt, Chat & Meet",59,0.11783620099298064,0.44732448577787565,61.0,15.3,23.7
Free Dating Hook Up Messenger,64,0.14728845283112993,0.5223361741189635,67.2,18.8,14.1
Free Foreclosure Real Estate Search by USHUD.com,37,-0.03836728574277404,0.4402344652344652,37.8,37.8,24.3
Free Hypnosis,15,0.27579490295815295,0.49427512650312644,93.3,6.7,0.0
Free Live Talk-Video Call,1,-0.1,0.1,0.0,100.0,0.0
Free Panda Radio Music,6,0.25,0.26666666666666666,50.0,0.0,50.0
Free Sports TV,27,0.16731858265191596,0.5141263962375073,59.3,25.9,14.8
"Free TV Shows App:News, TV Series, Episode, Movies",37,0.2715553215553216,0.5907247425997426,75.7,13.5,10.8
Free VIN Report for Used Cars,35,0.30857474747474745,0.49431821273964127,74.3,8.6,17.1
Free live weather on screen,38,0.3942586105415053,0.5197159565580618,76.3,5.3,18.4
"Free phone calls, free texting SMS on free number",36,0.22960420173961837,0.5231201565923789,69.4,19.4,11.1
FreePrints – Free Photos Delivered,36,0.4461811075370103,0.6266804152637486,91.7,5.6,2.8
Freeletics: Personal Trainer & Fitness Workouts,32,0.2742506820436508,0.46370628720238094,62.5,3.1,34.4
Freeme Launcher—Stylish Theme,35,0.3185,0.47637755102040824,62.9,14.3,22.9
Fresh EBT - Food Stamp Balance,34,0.15972740535608182,0.4247380315762669,61.8,20.6,17.6
FreshBooks Classic,77,0.10052989270057915,0.47211790185352337,53.2,26.0,20.8
Frontback - Social Photos,36,0.20709648569023567,0.46163720538720543,58.3,22.2,19.4
Frozen Free Fall,60,0.06010569985569984,0.5061268037518037,48.3,41.7,10.0
Fruit Block - Puzzle Legend,1,-0.1833333333333333,0.3777777777777777,0.0,100.0,0.0
Fruit Ninja®,31,0.15479454685099844,0.49328917050691246,71.0,19.4,9.7
Fruits Bomb,79,0.20532335280753003,0.5306104619712214,74.7,15.2,10.1
Fuelio: Gas log & costs,88,0.4408648682441296,0.5316347888222889,83.0,3.4,13.6
Full Screen Caller ID,31,0.34557612414467254,0.47666177908113394,67.7,3.2,29.0
Fun Kid Racing,33,0.26973829201101923,0.5245821854912764,72.7,12.1,15.2
Fun Kid Racing - Motocross,30,0.19079545454545455,0.5135774410774411,70.0,20.0,10.0
Funny Alarm Clock Ringtones,27,0.10838064006466784,0.5961899862825789,63.0,37.0,0.0
Funny Pics,15,0.15368272005772005,0.5721806553235125,86.7,6.7,6.7
Fuzzy Seasons: Animal Forest,14,0.16893322575242212,0.5792567683639112,78.6,21.4,0.0
G Cloud Backup,29,0.28419198139025725,0.5738897851828887,82.8,13.8,3.4
GANMA! - オリジナル漫画が全話無料で読み放題,31,0.2916704576785222,0.47509063964709125,71.0,6.5,22.6
"GCash - Buy Load, Pay Bills, Send Money",33,0.027082440851972103,0.3834686147186147,30.3,24.2,45.5
GMAT Math Flashcards,36,0.41273599712401793,0.5496980218855219,94.4,2.8,2.8
GMAT Question Bank,34,0.26889992360580595,0.4698832866479925,70.6,11.8,17.6
GMX Mail,30,0.3400470779220779,0.5407398018648019,76.7,10.0,13.3
"GO Keyboard - Cute Emojis, Themes and GIFs",29,0.2239008620689655,0.31061302681992337,51.7,3.4,44.8
"GO Keyboard - Emoticon keyboard, Free Theme, GIF",33,0.3074404215313306,0.502509237395601,60.6,12.1,27.3
GO Notifier,34,0.06751958927510397,0.4230678104575163,61.8,23.5,14.7
"GO SMS Pro - Messenger, Free Themes, Emoji",26,0.2024882756132756,0.4398316960816961,50.0,15.4,34.6
"GO Weather - Widget, Theme, Wallpaper, Efficient",22,0.3334000273124918,0.43870310245310246,63.6,18.2,18.2
GPS Map Free,1,0.7,0.6000000000000001,100.0,0.0,0.0
GPS Speedometer and Odometer,4,0.6875,0.6541666666666667,100.0,0.0,0.0
"GPS Speedometer, Distance Meter",32,0.3688950892857143,0.6011644345238095,75.0,15.6,9.4
GPS Status & Toolbox,35,0.3980736961451247,0.4026825396825397,74.3,8.6,17.1
GPS Traffic Speedcam Route Planner by ViaMichelin,36,0.2724778825671683,0.46424505829267737,69.4,16.7,13.9
GRE Flashcards,36,0.26205528749799584,0.5237899831649832,77.8,11.1,11.1
GRE Prep & Practice by Magoosh,36,0.38801571268237933,0.4839062850729518,77.8,2.8,19.4
GRE Tutor,39,0.4086946386946387,0.5681086043586043,82.1,5.1,12.8
GS SHOP,38,0.2391812865497076,0.3475877192982456,55.3,5.3,39.5
GUNSHIP BATTLE: Helicopter 3D,34,0.02222591795753969,0.45793083900226755,52.9,32.4,14.7
Galactic Core Free Wallpaper,36,0.24756756810576253,0.6578138425360648,83.3,13.9,2.8
Galaxy Attack: Alien Shooter,134,0.07728975087930309,0.4665821806717329,61.9,32.1,6.0
Game of Thrones: Conquest™,9,0.1988888888888889,0.44722222222222224,66.7,22.2,11.1
"Gametime - Tickets to Sports, Concerts, Theater",37,0.3797400972400972,0.5702181577181578,89.2,5.4,5.4
Garden Coloring Book,90,0.2684828944203944,0.5234474150677855,71.1,11.1,17.8
Garden Fruit Legend,39,0.24278846153846154,0.5757478632478632,74.4,20.5,5.1
Garden Photo Frames - Garden Photo Editor,40,0.33358333333333334,0.48137500000000005,62.5,10.0,27.5
Gardenscapes,133,0.019585137969696343,0.5014648140223873,52.6,47.4,0.0
Garena Free Fire,222,0.071157869556908,0.4941331211427365,61.3,36.5,2.3
Garmin Connect™,40,0.15480992965367965,0.4854234758297259,67.5,22.5,10.0
GasBuddy: Find Cheap Gas,40,0.2726742875180375,0.5009855994699745,72.5,17.5,10.0
Gay Sugar Daddy Dating & Hookup – Sudy Gay,78,0.20086835232668565,0.6372210351377018,64.1,20.5,15.4
Gboard - the Google Keyboard,76,0.0645865156103643,0.5171716244977523,52.6,44.7,2.6
Gems or jewels ?,39,0.14020820036445036,0.43863784363784364,56.4,20.5,23.1
Genius Scan - PDF Scanner,13,0.24316067612942613,0.5183336855452241,84.6,7.7,7.7
Gmail,64,0.07138310185185184,0.4659200872189153,51.6,34.4,14.1
GoBank,39,0.039100828396805405,0.5303020581933049,48.7,41.0,10.3
GoPro (formerly Capture),39,-0.007790556830735392,0.4620191285278281,38.5,59.0,2.6
Goal Live Scores,40,0.17692905844155843,0.5138371392496393,67.5,22.5,10.0
Goibibo - Flight Hotel Bus Car IRCTC Booking App,38,0.41273037391458445,0.5649483873825979,71.1,10.5,18.4
Goku Wallpaper Art,35,0.4643197278911565,0.517482993197279,71.4,2.9,25.7
Gold Butterfly Keyboard Theme,39,0.4308228519166019,0.6011085211085211,76.9,7.7,15.4
Golden Dictionary (EN-AR),37,0.34045045045045047,0.4903003003003003,67.6,8.1,24.3
Golden Launcher,38,0.507079346092504,0.5899720893141945,81.6,2.6,15.8
Goldstar: Live Event Tickets,40,0.5492664141414141,0.6354549062049062,95.0,0.0,5.0
Golf Channel,40,-0.025728535353535364,0.4610644841269841,30.0,47.5,22.5
Golf GPS Rangefinder: Golf Pad,39,0.2726327684661018,0.5649432511932512,79.5,15.4,5.1
Golf GPS by SwingxSwing,40,0.2046785506160506,0.4576765171556838,80.0,17.5,2.5
GolfLogix GPS + Putt Breaks,39,-0.07843205020288353,0.4526742085075418,38.5,46.2,15.4
"GolfNow: Tee Time Deals at Golf Courses, Golf GPS",38,0.1683002897862067,0.5041837396278186,76.3,15.8,7.9
Golfshot Plus: Golf GPS,40,0.3861793695887446,0.4753117784992785,75.0,7.5,17.5
Golfshot: Golf GPS + Tee Times,80,0.34424886363636364,0.4648870791245791,75.0,7.5,17.5
GoodRx Drug Prices and Coupons,37,0.25247104247104246,0.449028314028314,64.9,8.1,27.0
Google,38,0.2603594687476266,0.4927439336978811,73.7,7.9,18.4
Google Ads,72,0.1399653371320038,0.4323986484194818,56.9,25.0,18.1
Google Duo - High Quality Video Calls,18,0.2856898148148148,0.49799074074074073,83.3,11.1,5.6
Google Earth,38,0.0949020549208519,0.46496248060627754,60.5,26.3,13.2
Google Fit - Fitness Tracking,40,0.1300530303030303,0.4778642676767677,55.0,30.0,15.0
Google Handwriting Input,38,0.2541081871345029,0.39329847053531264,55.3,2.6,42.1
Google Keep,120,0.10001687003472717,0.4888327030112744,67.5,25.0,7.5
Google My Business,117,0.26843628593628593,0.4494172494172495,59.0,7.7,33.3
Google News,117,0.09391674022626403,0.49677560130933146,66.7,33.3,0.0
Google PDF Viewer,80,0.10041042117604618,0.4412866107933072,55.0,27.5,17.5
Google Pay,117,0.11568748609957398,0.5077741771354409,69.2,25.6,5.1
Google Photos,191,0.14750958573897785,0.5018935734339623,74.9,24.6,0.5
Google Primer,2,0.75,0.675,100.0,0.0,0.0
Google Slides,1,0.9333333333333332,0.9166666666666666,100.0,0.0,0.0
Google Street View,4,-0.5,0.6916666666666667,0.0,75.0,25.0
Google Translate,2,0.21416666666666664,0.48999999999999994,100.0,0.0,0.0
Google Trips - Travel Planner,1,0.3,0.0,100.0,0.0,0.0
Google Voice,8,0.15247928503787878,0.19622159090909091,50.0,0.0,50.0
Google+,2,0.3680555555555556,0.46944444444444444,100.0,0.0,0.0
Granny,29,0.06462316388125873,0.5562993347603944,65.5,34.5,0.0
Graphing Calculator,79,0.2458298171589311,0.4644786015672091,65.8,16.5,17.7
Grim Soul: Dark Fantasy Survival,36,0.05230612867822011,0.5017646990789126,61.1,36.1,2.8
Groovebook Photo Books & Gifts,39,0.1639216068452763,0.5067545042492522,76.9,20.5,2.6
GroupMe,39,0.11844004086191585,0.518137446598985,71.8,28.2,0.0
"Groupon - Shop Deals, Discounts & Coupons",120,0.285940735479798,0.47119181975431973,79.2,8.3,12.5
Grubhub: Food Delivery,76,0.12273932938406622,0.47002923976608185,52.6,26.3,21.1
Guns of Glory,40,-0.1420604256854257,0.5351874996145829,35.0,57.5,7.5
Gyft - Mobile Gift Card Wallet,120,-0.03364355250839038,0.5253256169825719,45.0,40.0,15.0
H Pack,40,0.10824242424242422,0.37940877525252525,50.0,25.0,25.0
H TV,39,0.3021153846153846,0.4085042735042735,64.1,7.7,28.2
H&M,37,0.02447295645212312,0.5764898448231781,54.1,43.2,2.7
HBO GO: Stream with TV Package,25,-0.055652711720192906,0.5216060351511479,24.0,68.0,8.0
HD Camera,1,0.0,0.0,0.0,0.0,100.0
HD Camera - Best Cam with filters & panorama,12,0.22337962962962962,0.5875,66.7,16.7,16.7
HD Camera - Quick Snap Photo & Video,17,0.45568627450980387,0.5777731092436975,76.5,0.0,23.5
HD Camera Pro for Android,17,0.07683823529411767,0.6097689075630253,58.8,35.3,5.9
HD Camera Ultra,18,0.15469866870710122,0.5695181114814052,72.2,27.8,0.0
HD Camera for Android,52,0.37619140624999997,0.5457669413919414,76.9,3.8,19.2
HD Movie Video Player,31,0.18601533086352817,0.574268094334508,67.7,25.8,6.5
HD Video Player,38,0.1979934210526316,0.435921052631579,47.4,13.2,39.5
HD Widgets,31,0.18181783519859554,0.5138021885521885,74.2,25.8,0.0
HDFC Bank MobileBanking,35,0.11144867037724179,0.5096762265512265,71.4,25.7,2.9
HESI A2 Pocket Prep,30,0.37914682539682537,0.4689616402116402,76.7,3.3,20.0
HISTORY: Watch TV Show Full Episodes & Specials,61,0.2112787731438599,0.5211220068298389,80.3,16.4,3.3
HTC Calendar,3,-0.03762626262626264,0.694949494949495,33.3,66.7,0.0
HTC File Manager,21,0.08894901394901396,0.26105098605098603,23.8,14.3,61.9
HTC Gallery,28,0.031543995439084725,0.4448680287966002,50.0,42.9,7.1
HTC Help,40,0.10687021254208755,0.3478900462962963,40.0,22.5,37.5
HTC Lock Screen,39,0.031488187738187755,0.44924597778764447,30.8,43.6,25.6
HTC Mail,40,0.07874792828699077,0.4266290501826216,60.0,27.5,12.5
HTC Sense Input,40,0.024668154761904756,0.4201793154761905,37.5,32.5,30.0
HTC Sense Input-AR,40,0.2875963541666667,0.42227380952380955,47.5,12.5,40.0
HTC Service － DLNA,37,0.018377776127776118,0.44935433785433787,51.4,27.0,21.6
HTC Service—Video Player,40,0.031498868996671724,0.47739678377178374,55.0,42.5,2.5
HTC Social Plugin - Facebook,39,-0.05170496455042354,0.49405168905168906,35.9,51.3,12.8
HTC Speak,39,0.0041057206682206535,0.3343441435108102,41.0,30.8,28.2
HTC Weather,38,0.06762483062014055,0.4530939659755449,57.9,26.3,15.8
Hacker's Keyboard,40,0.26137154546438207,0.5788869654427428,90.0,10.0,0.0
Hairstyles step by step,81,0.47091306584362136,0.5911601019008427,82.7,4.9,12.3
Hamilton — The Official App,36,0.16104723181360084,0.43614353211823453,58.3,19.4,22.2
Hangouts,114,0.2515033286340852,0.5312487273123238,75.4,10.5,14.0
Happify,4,0.21889678030303028,0.34500000000000003,75.0,0.0,25.0
Happy Birthday Songs Offline,17,0.36470588235294116,0.634313725490196,82.4,11.8,5.9
Happy Fruits Bomb - Cube Blast,25,0.023922799422799405,0.45399134199134195,52.0,28.0,20.0
Happy Street,22,0.053588817866161605,0.5082602813852813,59.1,36.4,4.5
Harkins Theatres,22,0.08864442831572625,0.490007597621234,54.5,27.3,18.2
Harry Potter: Hogwarts Mystery,54,0.057560539508836786,0.4856774694112312,74.1,25.9,0.0
HauteLook,33,0.1720851370851371,0.4925493025493025,45.5,30.3,24.2
Hay Day,61,0.019572348739842257,0.5036815863370004,55.7,39.3,4.9
Haystack TV: Local & World News - Free,15,0.5295,0.551611111111111,86.7,0.0,13.3
Headspace: Meditation & Mindfulness,11,0.2270075757575757,0.42147727272727276,81.8,0.0,18.2
Health and Nutrition Guide,112,0.39151077097505665,0.5183584892290249,78.6,5.4,16.1
HealtheLife,40,0.06321230158730158,0.36319146825396825,35.0,30.0,35.0
Healthy Recipes Free,39,0.4033939116439117,0.5317927072927073,79.5,2.6,17.9
Helix Jump,273,0.09966548025873484,0.4872210639607329,76.6,21.2,2.2
Hello Kitty Lunchbox,34,-0.05271838659706308,0.5605043532564542,55.9,35.3,8.8
Hello Kitty Nail Salon,65,0.057448088948088935,0.517986901986902,58.5,41.5,0.0
Hello Stars,67,0.16833037194977493,0.4964208718313196,59.7,23.9,16.4
"HelloTalk — Chat, Speak & Learn Foreign Languages",3,0.20232638888888888,0.6530555555555556,66.7,33.3,0.0
Hero Hunters,30,-0.021667189003126506,0.5063131914381914,53.3,40.0,6.7
"Herpes Dating: 1,000K+ Singles",32,0.17410830442498967,0.4679461145253556,62.5,21.9,15.6
Herpes Positive Singles Dating,28,0.3066502396413111,0.5264661281179138,75.0,10.7,14.3
"Hide App, Private Dating, Safe Chat - PrivacyHider",53,-0.06963979416809606,0.46029688922770684,39.6,45.3,15.1
"Hide Something - Photo, Video",30,0.2407102347883598,0.5127991622574956,70.0,16.7,13.3
Hideman VPN,31,0.12164696116309019,0.40125649738552965,38.7,29.0,32.3
High Blood Pressure Symptoms,37,0.4195335960960961,0.5663588588588588,75.7,13.5,10.8
High-Powered Flashlight,34,0.3389572975023343,0.5057320261437909,70.6,2.9,26.5
"High-Speed Camera (GIF,Burst)",27,0.34845679012345676,0.3967372134038801,66.7,11.1,22.2
Hill Climb Racing,44,0.09099915000988382,0.49867449971988176,70.5,29.5,0.0
Hill Climb Racing 2,64,0.16214076741018374,0.47632809515851793,73.4,17.2,9.4
"Hily: Dating, Chat, Match, Meet & Hook up",102,0.033778594771241816,0.5553312065566968,54.9,28.4,16.7
Hinge: Dating & Relationships,69,0.15679880237851251,0.4962808119148699,73.9,15.9,10.1
HipChat - Chat Built for Teams,66,-0.037827876788915756,0.3694698121443251,28.8,39.4,31.8
Hipmunk Hotels & Flights,35,0.5463015873015873,0.6215854119425549,85.7,2.9,11.4
Hitwe - meet people and chat,9,-0.13945601851851852,0.694104938271605,22.2,77.8,0.0
"Hole19: Golf GPS App, Rangefinder & Scorecard",19,0.4436382623224729,0.6068640350877192,94.7,0.0,5.3
Home Decor Showpiece Art making: Medium Difficulty,25,0.19186666666666669,0.6261428571428571,64.0,20.0,16.0
Home Scouting® MLS Mobile,32,0.09093580898268398,0.36908837256493504,40.6,37.5,21.9
Home Security Camera WardenCam - reuse old phones,26,0.20145736208236206,0.48728809385059385,69.2,15.4,15.4
Home Street – Home Design Game,57,0.11634259976695799,0.535353523254065,73.7,22.8,3.5
Home Workout - No Equipment,26,0.3383518564768565,0.5552208555333555,92.3,3.8,3.8
Home Workout for Men - Bodybuilding,26,0.5234495192307692,0.47010378510378514,84.6,0.0,15.4
"Home workouts - fat burning, abs, legs, arms,chest",8,0.4482204861111111,0.5969551282051282,100.0,0.0,0.0
HomeWork,1,1.0,0.3,100.0,0.0,0.0
"Homes.com 🏠 For Sale, Rent",21,0.23836580086580086,0.4356902356902357,52.4,14.3,33.3
Homescapes,52,0.038252643863011755,0.5245812840784173,51.9,48.1,0.0
Homesnap Real Estate & Rentals,35,0.27684800170068025,0.47902116402116407,71.4,17.1,11.4
Homestyler Interior Design & Decorating Ideas,34,0.1756305397541127,0.46706982799765306,55.9,20.6,23.5
Homework Planner,37,0.2775236133048633,0.5334585326549611,89.2,10.8,0.0
Honkai Impact 3rd,76,0.10148298021520948,0.5235471409602994,71.1,28.9,0.0
Hopper - Watch & Book Flights,76,0.1780442098098064,0.47613748369461667,71.1,23.7,5.3
Horoscopes – Daily Zodiac Horoscope and Astrology,35,0.2643148577612863,0.40594568130282416,60.0,2.9,37.1
Horses Live Wallpaper,33,0.3454586448904631,0.5115710678210679,66.7,6.1,27.3
Hostelworld: Hostels & Cheap Hotels Travel App,65,0.2534184783470498,0.5762854447140161,64.6,18.5,16.9
Hot Wheels: Race Off,20,-0.008838897907647945,0.49031547919672913,70.0,30.0,0.0
HotelTonight: Book amazing deals at great hotels,127,0.32890805836770404,0.5544839759613381,73.2,13.4,13.4
Hotels Combined - Cheap deals,36,0.16078538359788358,0.35309964726631393,41.7,19.4,38.9
Hotels.com: Book Hotel Rooms & Find Vacation Deals,68,0.10162220664781063,0.5454440715680212,57.4,30.9,11.8
Hotspot Shield Free VPN Proxy & Wi-Fi Security,34,0.25176470588235295,0.3932843137254902,50.0,8.8,41.2
Hotstar,32,0.03817782617308288,0.4939640988971346,43.8,43.8,12.5
Hotwire Hotel & Car Rental App,33,0.18702944624819623,0.45971741221741225,48.5,18.2,33.3
Housing-Real Estate & Property,21,-0.021426982409125262,0.37853153129938844,38.1,47.6,14.3
